Response	Feature_ID	quantitative_sorting_score	visualization_score	baseline_score
Panobinostat	ENSG00000007968	11980.0	0.63471626	
Panobinostat	ENSG00000009335	11979.0	0.63466328	
Panobinostat	ENSG00000008018	11978.0	0.63461029	
Panobinostat	ENSG00000008394	11977.0	0.6345573	
Panobinostat	ENSG00000008405	11976.0	0.63450432	
Panobinostat	ENSG00000008438	11975.0	0.63445133	
Panobinostat	ENSG00000008441	11974.0	0.63439835	
Panobinostat	ENSG00000008513	11973.0	0.63434536	
Panobinostat	ENSG00000008516	11972.0	0.63429238	
Panobinostat	ENSG00000008517	11971.0	0.63423939	
Panobinostat	ENSG00000008710	11970.0	0.6341864	
Panobinostat	ENSG00000008735	11969.0	0.63413342	
Panobinostat	ENSG00000008838	11968.0	0.63408043	
Panobinostat	ENSG00000008853	11967.0	0.63402745	
Panobinostat	ENSG00000008869	11966.0	0.63397446	
Panobinostat	ENSG00000008952	11965.0	0.63392148	
Panobinostat	ENSG00000008988	11964.0	0.63386849	
Panobinostat	ENSG00000009307	11963.0	0.6338155	
Panobinostat	ENSG00000008382	11962.0	0.63376252	
Panobinostat	ENSG00000008324	11961.0	0.63370953	
Panobinostat	ENSG00000008323	11960.0	0.63365655	
Panobinostat	ENSG00000008197	11959.0	0.63360356	
Panobinostat	ENSG00000008056	11958.0	0.63355057	
Panobinostat	ENSG00000008083	11957.0	0.63349759	
Panobinostat	ENSG00000008086	11956.0	0.6334446	
Panobinostat	ENSG00000008118	11955.0	0.63339162	
Panobinostat	ENSG00000008130	11954.0	0.63333863	
Panobinostat	ENSG00000008196	11953.0	0.63328565	
Panobinostat	ENSG00000008226	11952.0	0.63323266	
Panobinostat	ENSG00000008311	11951.0	0.63317967	
Panobinostat	ENSG00000008256	11950.0	0.63312669	
Panobinostat	ENSG00000008277	11949.0	0.6330737	
Panobinostat	ENSG00000008282	11948.0	0.63302072	
Panobinostat	ENSG00000008283	11947.0	0.63296773	
Panobinostat	ENSG00000008294	11946.0	0.63291475	
Panobinostat	ENSG00000008300	11945.0	0.63286176	
Panobinostat	ENSG00000012171	11944.0	0.63280877	
Panobinostat	ENSG00000012174	11943.0	0.63275579	
Panobinostat	ENSG00000012211	11942.0	0.6327028	
Panobinostat	ENSG00000023892	11941.0	0.63264982	
Panobinostat	ENSG00000022567	11940.0	0.63259683	
Panobinostat	ENSG00000022840	11939.0	0.63254385	
Panobinostat	ENSG00000022976	11938.0	0.63249086	
Panobinostat	ENSG00000023041	11937.0	0.63243787	
Panobinostat	ENSG00000023191	11936.0	0.63238489	
Panobinostat	ENSG00000023228	11935.0	0.6323319	
Panobinostat	ENSG00000023287	11934.0	0.63227892	
Panobinostat	ENSG00000023318	11933.0	0.63222593	
Panobinostat	ENSG00000023330	11932.0	0.63217295	
Panobinostat	ENSG00000023445	11931.0	0.63211996	
Panobinostat	ENSG00000023516	11930.0	0.63206697	
Panobinostat	ENSG00000023572	11929.0	0.63201399	
Panobinostat	ENSG00000023608	11928.0	0.631961	
Panobinostat	ENSG00000023697	11927.0	0.63190802	
Panobinostat	ENSG00000023734	11926.0	0.63185503	
Panobinostat	ENSG00000022556	11925.0	0.63180205	
Panobinostat	ENSG00000022355	11924.0	0.63174906	
Panobinostat	ENSG00000022267	11923.0	0.63169607	
Panobinostat	ENSG00000020633	11922.0	0.63164309	
Panobinostat	ENSG00000019995	11921.0	0.6315901	
Panobinostat	ENSG00000020129	11920.0	0.63153712	
Panobinostat	ENSG00000020181	11919.0	0.63148413	
Panobinostat	ENSG00000020256	11918.0	0.63143115	
Panobinostat	ENSG00000020426	11917.0	0.63137816	
Panobinostat	ENSG00000020577	11916.0	0.63132517	
Panobinostat	ENSG00000021300	11915.0	0.63127219	
Panobinostat	ENSG00000021776	11914.0	0.6312192	
Panobinostat	ENSG00000021355	11913.0	0.63116622	
Panobinostat	ENSG00000021461	11912.0	0.63111323	
Panobinostat	ENSG00000021488	11911.0	0.63106024	
Panobinostat	ENSG00000021574	11910.0	0.63100726	
Panobinostat	ENSG00000021645	11909.0	0.63095427	
Panobinostat	ENSG00000021762	11908.0	0.63090129	
Panobinostat	ENSG00000023839	11907.0	0.6308483	
Panobinostat	ENSG00000023902	11906.0	0.63079532	
Panobinostat	ENSG00000012223	11905.0	0.63074233	
Panobinostat	ENSG00000023909	11904.0	0.63068934	
Panobinostat	ENSG00000026652	11903.0	0.63063636	
Panobinostat	ENSG00000026751	11902.0	0.63058337	
Panobinostat	ENSG00000026950	11901.0	0.63053039	
Panobinostat	ENSG00000027001	11900.0	0.6304774	
Panobinostat	ENSG00000027075	11899.0	0.63042442	
Panobinostat	ENSG00000027644	11898.0	0.63037143	
Panobinostat	ENSG00000027847	11897.0	0.63031844	
Panobinostat	ENSG00000027869	11896.0	0.63026546	
Panobinostat	ENSG00000028116	11895.0	0.63021247	
Panobinostat	ENSG00000028137	11894.0	0.63015949	
Panobinostat	ENSG00000028203	11893.0	0.6301065	
Panobinostat	ENSG00000028277	11892.0	0.63005352	
Panobinostat	ENSG00000028310	11891.0	0.63000053	
Panobinostat	ENSG00000028528	11890.0	0.62994754	
Panobinostat	ENSG00000028839	11889.0	0.62989456	
Panobinostat	ENSG00000026559	11888.0	0.62984157	
Panobinostat	ENSG00000026508	11887.0	0.62978859	
Panobinostat	ENSG00000026297	11886.0	0.6297356	
Panobinostat	ENSG00000025293	11885.0	0.62968262	
Panobinostat	ENSG00000024048	11884.0	0.62962963	
Panobinostat	ENSG00000024422	11883.0	0.62957664	
Panobinostat	ENSG00000024526	11882.0	0.62952366	
Panobinostat	ENSG00000024862	11881.0	0.62947067	
Panobinostat	ENSG00000025039	11880.0	0.62941769	
Panobinostat	ENSG00000025156	11879.0	0.6293647	
Panobinostat	ENSG00000025423	11878.0	0.62931172	
Panobinostat	ENSG00000026036	11877.0	0.62925873	
Panobinostat	ENSG00000025434	11876.0	0.62920574	
Panobinostat	ENSG00000025770	11875.0	0.62915276	
Panobinostat	ENSG00000025772	11874.0	0.62909977	
Panobinostat	ENSG00000025796	11873.0	0.62904679	
Panobinostat	ENSG00000025800	11872.0	0.6289938	
Panobinostat	ENSG00000026025	11871.0	0.62894081	
Panobinostat	ENSG00000019991	11870.0	0.62888783	
Panobinostat	ENSG00000019582	11869.0	0.62883484	
Panobinostat	ENSG00000019549	11868.0	0.62878186	
Panobinostat	ENSG00000019505	11867.0	0.62872887	
Panobinostat	ENSG00000013523	11866.0	0.62867589	
Panobinostat	ENSG00000013561	11865.0	0.6286229	
Panobinostat	ENSG00000013563	11864.0	0.62856991	
Panobinostat	ENSG00000013573	11863.0	0.62851693	
Panobinostat	ENSG00000013583	11862.0	0.62846394	
Panobinostat	ENSG00000013588	11861.0	0.62841096	
Panobinostat	ENSG00000013619	11860.0	0.62835797	
Panobinostat	ENSG00000013725	11859.0	0.62830499	
Panobinostat	ENSG00000013810	11858.0	0.628252	
Panobinostat	ENSG00000014123	11857.0	0.62819901	
Panobinostat	ENSG00000014138	11856.0	0.62814603	
Panobinostat	ENSG00000014164	11855.0	0.62809304	
Panobinostat	ENSG00000014216	11854.0	0.62804006	
Panobinostat	ENSG00000014257	11853.0	0.62798707	
Panobinostat	ENSG00000014641	11852.0	0.62793409	
Panobinostat	ENSG00000013503	11851.0	0.6278811	
Panobinostat	ENSG00000013441	11850.0	0.62782811	
Panobinostat	ENSG00000013392	11849.0	0.62777513	
Panobinostat	ENSG00000012983	11848.0	0.62772214	
Panobinostat	ENSG00000012232	11847.0	0.62766916	
Panobinostat	ENSG00000012504	11846.0	0.62761617	
Panobinostat	ENSG00000012660	11845.0	0.62756319	
Panobinostat	ENSG00000012817	11844.0	0.6275102	
Panobinostat	ENSG00000012822	11843.0	0.62745721	
Panobinostat	ENSG00000012963	11842.0	0.62740423	
Panobinostat	ENSG00000013016	11841.0	0.62735124	
Panobinostat	ENSG00000013375	11840.0	0.62729826	
Panobinostat	ENSG00000013288	11839.0	0.62724527	
Panobinostat	ENSG00000013293	11838.0	0.62719229	
Panobinostat	ENSG00000013297	11837.0	0.6271393	
Panobinostat	ENSG00000013306	11836.0	0.62708631	
Panobinostat	ENSG00000013364	11835.0	0.62703333	
Panobinostat	ENSG00000013374	11834.0	0.62698034	
Panobinostat	ENSG00000014824	11833.0	0.62692736	
Panobinostat	ENSG00000014914	11832.0	0.62687437	
Panobinostat	ENSG00000015133	11831.0	0.62682139	
Panobinostat	ENSG00000018625	11830.0	0.6267684	
Panobinostat	ENSG00000018189	11829.0	0.62671541	
Panobinostat	ENSG00000018236	11828.0	0.62666243	
Panobinostat	ENSG00000018280	11827.0	0.62660944	
Panobinostat	ENSG00000018408	11826.0	0.62655646	
Panobinostat	ENSG00000018510	11825.0	0.62650347	
Panobinostat	ENSG00000018610	11824.0	0.62645048	
Panobinostat	ENSG00000018699	11823.0	0.6263975	
Panobinostat	ENSG00000017483	11822.0	0.62634451	
Panobinostat	ENSG00000018869	11821.0	0.62629153	
Panobinostat	ENSG00000019102	11820.0	0.62623854	
Panobinostat	ENSG00000019144	11819.0	0.62618556	
Panobinostat	ENSG00000019169	11818.0	0.62613257	
Panobinostat	ENSG00000019186	11817.0	0.62607958	
Panobinostat	ENSG00000019485	11816.0	0.6260266	
Panobinostat	ENSG00000017797	11815.0	0.62597361	
Panobinostat	ENSG00000017427	11814.0	0.62592063	
Panobinostat	ENSG00000015153	11813.0	0.62586764	
Panobinostat	ENSG00000015592	11812.0	0.62581466	
Panobinostat	ENSG00000015171	11811.0	0.62576167	
Panobinostat	ENSG00000015285	11810.0	0.62570868	
Panobinostat	ENSG00000015413	11809.0	0.6256557	
Panobinostat	ENSG00000015475	11808.0	0.62560271	
Panobinostat	ENSG00000015520	11807.0	0.62554973	
Panobinostat	ENSG00000015532	11806.0	0.62549674	
Panobinostat	ENSG00000015676	11805.0	0.62544376	
Panobinostat	ENSG00000017260	11804.0	0.62539077	
Panobinostat	ENSG00000016082	11803.0	0.62533778	
Panobinostat	ENSG00000016391	11802.0	0.6252848	
Panobinostat	ENSG00000016402	11801.0	0.62523181	
Panobinostat	ENSG00000016490	11800.0	0.62517883	
Panobinostat	ENSG00000016602	11799.0	0.62512584	
Panobinostat	ENSG00000016864	11798.0	0.62507286	
Panobinostat	ENSG00000097021	11797.0	0.62501987	
Panobinostat	ENSG00000097033	11796.0	0.62496688	
Panobinostat	ENSG00000097046	11795.0	0.6249139	
Panobinostat	ENSG00000111181	11794.0	0.62486091	
Panobinostat	ENSG00000110934	11793.0	0.62480793	
Panobinostat	ENSG00000110944	11792.0	0.62475494	
Panobinostat	ENSG00000110955	11791.0	0.62470196	
Panobinostat	ENSG00000110958	11790.0	0.62464897	
Panobinostat	ENSG00000110987	11789.0	0.62459598	
Panobinostat	ENSG00000111011	11788.0	0.624543	
Panobinostat	ENSG00000111012	11787.0	0.62449001	
Panobinostat	ENSG00000111046	11786.0	0.62443703	
Panobinostat	ENSG00000111049	11785.0	0.62438404	
Panobinostat	ENSG00000111052	11784.0	0.62433105	
Panobinostat	ENSG00000111058	11783.0	0.62427807	
Panobinostat	ENSG00000111087	11782.0	0.62422508	
Panobinostat	ENSG00000111110	11781.0	0.6241721	
Panobinostat	ENSG00000111142	11780.0	0.62411911	
Panobinostat	ENSG00000111144	11779.0	0.62406613	
Panobinostat	ENSG00000110931	11778.0	0.62401314	
Panobinostat	ENSG00000110925	11777.0	0.62396015	
Panobinostat	ENSG00000110921	11776.0	0.62390717	
Panobinostat	ENSG00000110876	11775.0	0.62385418	
Panobinostat	ENSG00000110801	11774.0	0.6238012	
Panobinostat	ENSG00000110841	11773.0	0.62374821	
Panobinostat	ENSG00000110848	11772.0	0.62369523	
Panobinostat	ENSG00000110851	11771.0	0.62364224	
Panobinostat	ENSG00000110852	11770.0	0.62358925	
Panobinostat	ENSG00000110871	11769.0	0.62353627	
Panobinostat	ENSG00000110880	11768.0	0.62348328	
Panobinostat	ENSG00000110917	11767.0	0.6234303	
Panobinostat	ENSG00000110881	11766.0	0.62337731	
Panobinostat	ENSG00000110887	11765.0	0.62332433	
Panobinostat	ENSG00000110888	11764.0	0.62327134	
Panobinostat	ENSG00000110900	11763.0	0.62321835	
Panobinostat	ENSG00000110906	11762.0	0.62316537	
Panobinostat	ENSG00000110911	11761.0	0.62311238	
Panobinostat	ENSG00000111145	11760.0	0.6230594	
Panobinostat	ENSG00000111186	11759.0	0.62300641	
Panobinostat	ENSG00000110786	11758.0	0.62295343	
Panobinostat	ENSG00000111196	11757.0	0.62290044	
Panobinostat	ENSG00000111305	11756.0	0.62284745	
Panobinostat	ENSG00000111319	11755.0	0.62279447	
Panobinostat	ENSG00000111321	11754.0	0.62274148	
Panobinostat	ENSG00000111325	11753.0	0.6226885	
Panobinostat	ENSG00000111328	11752.0	0.62263551	
Panobinostat	ENSG00000111331	11751.0	0.62258253	
Panobinostat	ENSG00000111335	11750.0	0.62252954	
Panobinostat	ENSG00000111339	11749.0	0.62247655	
Panobinostat	ENSG00000111341	11748.0	0.62242357	
Panobinostat	ENSG00000111344	11747.0	0.62237058	
Panobinostat	ENSG00000111348	11746.0	0.6223176	
Panobinostat	ENSG00000111361	11745.0	0.62226461	
Panobinostat	ENSG00000111364	11744.0	0.62221163	
Panobinostat	ENSG00000111371	11743.0	0.62215864	
Panobinostat	ENSG00000111404	11742.0	0.62210565	
Panobinostat	ENSG00000111300	11741.0	0.62205267	
Panobinostat	ENSG00000111291	11740.0	0.62199968	
Panobinostat	ENSG00000111276	11739.0	0.6219467	
Panobinostat	ENSG00000111237	11738.0	0.62189371	
Panobinostat	ENSG00000111199	11737.0	0.62184072	
Panobinostat	ENSG00000111203	11736.0	0.62178774	
Panobinostat	ENSG00000111206	11735.0	0.62173475	
Panobinostat	ENSG00000111218	11734.0	0.62168177	
Panobinostat	ENSG00000111224	11733.0	0.62162878	
Panobinostat	ENSG00000111231	11732.0	0.6215758	
Panobinostat	ENSG00000111241	11731.0	0.62152281	
Panobinostat	ENSG00000111275	11730.0	0.62146982	
Panobinostat	ENSG00000111247	11729.0	0.62141684	
Panobinostat	ENSG00000111249	11728.0	0.62136385	
Panobinostat	ENSG00000111254	11727.0	0.62131087	
Panobinostat	ENSG00000111262	11726.0	0.62125788	
Panobinostat	ENSG00000111269	11725.0	0.6212049	
Panobinostat	ENSG00000111271	11724.0	0.62115191	
Panobinostat	ENSG00000110799	11723.0	0.62109892	
Panobinostat	ENSG00000110777	11722.0	0.62104594	
Panobinostat	ENSG00000110013	11721.0	0.62099295	
Panobinostat	ENSG00000110324	11720.0	0.62093997	
Panobinostat	ENSG00000110108	11719.0	0.62088698	
Panobinostat	ENSG00000110148	11718.0	0.620834	
Panobinostat	ENSG00000110169	11717.0	0.62078101	
Panobinostat	ENSG00000110171	11716.0	0.62072802	
Panobinostat	ENSG00000110172	11715.0	0.62067504	
Panobinostat	ENSG00000110195	11714.0	0.62062205	
Panobinostat	ENSG00000110203	11713.0	0.62056907	
Panobinostat	ENSG00000110218	11712.0	0.62051608	
Panobinostat	ENSG00000110237	11711.0	0.6204631	
Panobinostat	ENSG00000110243	11710.0	0.62041011	
Panobinostat	ENSG00000110244	11709.0	0.62035712	
Panobinostat	ENSG00000110245	11708.0	0.62030414	
Panobinostat	ENSG00000110274	11707.0	0.62025115	
Panobinostat	ENSG00000110315	11706.0	0.62019817	
Panobinostat	ENSG00000110318	11705.0	0.62014518	
Panobinostat	ENSG00000110107	11704.0	0.6200922	
Panobinostat	ENSG00000110104	11703.0	0.62003921	
Panobinostat	ENSG00000110092	11702.0	0.61998622	
Panobinostat	ENSG00000110063	11701.0	0.61993324	
Panobinostat	ENSG00000110042	11700.0	0.61988025	
Panobinostat	ENSG00000110046	11699.0	0.61982727	
Panobinostat	ENSG00000110047	11698.0	0.61977428	
Panobinostat	ENSG00000110048	11697.0	0.61972129	
Panobinostat	ENSG00000110057	11696.0	0.61966831	
Panobinostat	ENSG00000110060	11695.0	0.61961532	
Panobinostat	ENSG00000110066	11694.0	0.61956234	
Panobinostat	ENSG00000110090	11693.0	0.61950935	
Panobinostat	ENSG00000110074	11692.0	0.61945637	
Panobinostat	ENSG00000110075	11691.0	0.61940338	
Panobinostat	ENSG00000110076	11690.0	0.61935039	
Panobinostat	ENSG00000110077	11689.0	0.61929741	
Panobinostat	ENSG00000110079	11688.0	0.61924442	
Panobinostat	ENSG00000110080	11687.0	0.61919144	
Panobinostat	ENSG00000110321	11686.0	0.61913845	
Panobinostat	ENSG00000110330	11685.0	0.61908547	
Panobinostat	ENSG00000110768	11684.0	0.61903248	
Panobinostat	ENSG00000110344	11683.0	0.61897949	
Panobinostat	ENSG00000110619	11682.0	0.61892651	
Panobinostat	ENSG00000110628	11681.0	0.61887352	
Panobinostat	ENSG00000110660	11680.0	0.61882054	
Panobinostat	ENSG00000110665	11679.0	0.61876755	
Panobinostat	ENSG00000110675	11678.0	0.61871457	
Panobinostat	ENSG00000110680	11677.0	0.61866158	
Panobinostat	ENSG00000110693	11676.0	0.61860859	
Panobinostat	ENSG00000110696	11675.0	0.61855561	
Panobinostat	ENSG00000110697	11674.0	0.61850262	
Panobinostat	ENSG00000110713	11673.0	0.61844964	
Panobinostat	ENSG00000110717	11672.0	0.61839665	
Panobinostat	ENSG00000110719	11671.0	0.61834367	
Panobinostat	ENSG00000110721	11670.0	0.61829068	
Panobinostat	ENSG00000110723	11669.0	0.61823769	
Panobinostat	ENSG00000110756	11668.0	0.61818471	
Panobinostat	ENSG00000110583	11667.0	0.61813172	
Panobinostat	ENSG00000110536	11666.0	0.61807874	
Panobinostat	ENSG00000110514	11665.0	0.61802575	
Panobinostat	ENSG00000110435	11664.0	0.61797277	
Panobinostat	ENSG00000110367	11663.0	0.61791978	
Panobinostat	ENSG00000110375	11662.0	0.61786679	
Panobinostat	ENSG00000110395	11661.0	0.61781381	
Panobinostat	ENSG00000110400	11660.0	0.61776082	
Panobinostat	ENSG00000110422	11659.0	0.61770784	
Panobinostat	ENSG00000110429	11658.0	0.61765485	
Panobinostat	ENSG00000110436	11657.0	0.61760187	
Panobinostat	ENSG00000110497	11656.0	0.61754888	
Panobinostat	ENSG00000110442	11655.0	0.61749589	
Panobinostat	ENSG00000110446	11654.0	0.61744291	
Panobinostat	ENSG00000110448	11653.0	0.61738992	
Panobinostat	ENSG00000110455	11652.0	0.61733694	
Panobinostat	ENSG00000110484	11651.0	0.61728395	
Panobinostat	ENSG00000110492	11650.0	0.61723096	
Panobinostat	ENSG00000111405	11649.0	0.61717798	
Panobinostat	ENSG00000111412	11648.0	0.61712499	
Panobinostat	ENSG00000111424	11647.0	0.61707201	
Panobinostat	ENSG00000112182	11646.0	0.61701902	
Panobinostat	ENSG00000112079	11645.0	0.61696604	
Panobinostat	ENSG00000112081	11644.0	0.61691305	
Panobinostat	ENSG00000112096	11643.0	0.61686006	
Panobinostat	ENSG00000112110	11642.0	0.61680708	
Panobinostat	ENSG00000112115	11641.0	0.61675409	
Panobinostat	ENSG00000112118	11640.0	0.61670111	
Panobinostat	ENSG00000112130	11639.0	0.61664812	
Panobinostat	ENSG00000112137	11638.0	0.61659514	
Panobinostat	ENSG00000112139	11637.0	0.61654215	
Panobinostat	ENSG00000112144	11636.0	0.61648916	
Panobinostat	ENSG00000112146	11635.0	0.61643618	
Panobinostat	ENSG00000112149	11634.0	0.61638319	
Panobinostat	ENSG00000112159	11633.0	0.61633021	
Panobinostat	ENSG00000112164	11632.0	0.61627722	
Panobinostat	ENSG00000112167	11631.0	0.61622424	
Panobinostat	ENSG00000112078	11630.0	0.61617125	
Panobinostat	ENSG00000112077	11629.0	0.61611826	
Panobinostat	ENSG00000112062	11628.0	0.61606528	
Panobinostat	ENSG00000111913	11627.0	0.61601229	
Panobinostat	ENSG00000111886	11626.0	0.61595931	
Panobinostat	ENSG00000111897	11625.0	0.61590632	
Panobinostat	ENSG00000111906	11624.0	0.61585334	
Panobinostat	ENSG00000111907	11623.0	0.61580035	
Panobinostat	ENSG00000111911	11622.0	0.61574736	
Panobinostat	ENSG00000111912	11621.0	0.61569438	
Panobinostat	ENSG00000111961	11620.0	0.61564139	
Panobinostat	ENSG00000112053	11619.0	0.61558841	
Panobinostat	ENSG00000111962	11618.0	0.61553542	
Panobinostat	ENSG00000111981	11617.0	0.61548244	
Panobinostat	ENSG00000112029	11616.0	0.61542945	
Panobinostat	ENSG00000112033	11615.0	0.61537646	
Panobinostat	ENSG00000112038	11614.0	0.61532348	
Panobinostat	ENSG00000112041	11613.0	0.61527049	
Panobinostat	ENSG00000112175	11612.0	0.61521751	
Panobinostat	ENSG00000112183	11611.0	0.61516452	
Panobinostat	ENSG00000111432	11610.0	0.61511153	
Panobinostat	ENSG00000112186	11609.0	0.61505855	
Panobinostat	ENSG00000112290	11608.0	0.61500556	
Panobinostat	ENSG00000112293	11607.0	0.61495258	
Panobinostat	ENSG00000112294	11606.0	0.61489959	
Panobinostat	ENSG00000112297	11605.0	0.61484661	
Panobinostat	ENSG00000112299	11604.0	0.61479362	
Panobinostat	ENSG00000112303	11603.0	0.61474063	
Panobinostat	ENSG00000112304	11602.0	0.61468765	
Panobinostat	ENSG00000112305	11601.0	0.61463466	
Panobinostat	ENSG00000112308	11600.0	0.61458168	
Panobinostat	ENSG00000112312	11599.0	0.61452869	
Panobinostat	ENSG00000112319	11598.0	0.61447571	
Panobinostat	ENSG00000112320	11597.0	0.61442272	
Panobinostat	ENSG00000112333	11596.0	0.61436973	
Panobinostat	ENSG00000112335	11595.0	0.61431675	
Panobinostat	ENSG00000112337	11594.0	0.61426376	
Panobinostat	ENSG00000112282	11593.0	0.61421078	
Panobinostat	ENSG00000112280	11592.0	0.61415779	
Panobinostat	ENSG00000112276	11591.0	0.61410481	
Panobinostat	ENSG00000112218	11590.0	0.61405182	
Panobinostat	ENSG00000112195	11589.0	0.61399883	
Panobinostat	ENSG00000112200	11588.0	0.61394585	
Panobinostat	ENSG00000112208	11587.0	0.61389286	
Panobinostat	ENSG00000112210	11586.0	0.61383988	
Panobinostat	ENSG00000112212	11585.0	0.61378689	
Panobinostat	ENSG00000112214	11584.0	0.61373391	
Panobinostat	ENSG00000112232	11583.0	0.61368092	
Panobinostat	ENSG00000112249	11582.0	0.61362793	
Panobinostat	ENSG00000112234	11581.0	0.61357495	
Panobinostat	ENSG00000112237	11580.0	0.61352196	
Panobinostat	ENSG00000112238	11579.0	0.61346898	
Panobinostat	ENSG00000112242	11578.0	0.61341599	
Panobinostat	ENSG00000112245	11577.0	0.61336301	
Panobinostat	ENSG00000112246	11576.0	0.61331002	
Panobinostat	ENSG00000111885	11575.0	0.61325703	
Panobinostat	ENSG00000111880	11574.0	0.61320405	
Panobinostat	ENSG00000111879	11573.0	0.61315106	
Panobinostat	ENSG00000111877	11572.0	0.61309808	
Panobinostat	ENSG00000111642	11571.0	0.61304509	
Panobinostat	ENSG00000111644	11570.0	0.61299211	
Panobinostat	ENSG00000111647	11569.0	0.61293912	
Panobinostat	ENSG00000111652	11568.0	0.61288613	
Panobinostat	ENSG00000111653	11567.0	0.61283315	
Panobinostat	ENSG00000111664	11566.0	0.61278016	
Panobinostat	ENSG00000111665	11565.0	0.61272718	
Panobinostat	ENSG00000111666	11564.0	0.61267419	
Panobinostat	ENSG00000111667	11563.0	0.6126212	
Panobinostat	ENSG00000111669	11562.0	0.61256822	
Panobinostat	ENSG00000111670	11561.0	0.61251523	
Panobinostat	ENSG00000111671	11560.0	0.61246225	
Panobinostat	ENSG00000111674	11559.0	0.61240926	
Panobinostat	ENSG00000111676	11558.0	0.61235628	
Panobinostat	ENSG00000111678	11557.0	0.61230329	
Panobinostat	ENSG00000111641	11556.0	0.6122503	
Panobinostat	ENSG00000111640	11555.0	0.61219732	
Panobinostat	ENSG00000111639	11554.0	0.61214433	
Panobinostat	ENSG00000111536	11553.0	0.61209135	
Panobinostat	ENSG00000111445	11552.0	0.61203836	
Panobinostat	ENSG00000111450	11551.0	0.61198538	
Panobinostat	ENSG00000111452	11550.0	0.61193239	
Panobinostat	ENSG00000111481	11549.0	0.6118794	
Panobinostat	ENSG00000111490	11548.0	0.61182642	
Panobinostat	ENSG00000111530	11547.0	0.61177343	
Panobinostat	ENSG00000111537	11546.0	0.61172045	
Panobinostat	ENSG00000111615	11545.0	0.61166746	
Panobinostat	ENSG00000111540	11544.0	0.61161448	
Panobinostat	ENSG00000111554	11543.0	0.61156149	
Panobinostat	ENSG00000111581	11542.0	0.6115085	
Panobinostat	ENSG00000111596	11541.0	0.61145552	
Panobinostat	ENSG00000111602	11540.0	0.61140253	
Panobinostat	ENSG00000111605	11539.0	0.61134955	
Panobinostat	ENSG00000111679	11538.0	0.61129656	
Panobinostat	ENSG00000111684	11537.0	0.61124358	
Panobinostat	ENSG00000111696	11536.0	0.61119059	
Panobinostat	ENSG00000111837	11535.0	0.6111376	
Panobinostat	ENSG00000111801	11534.0	0.61108462	
Panobinostat	ENSG00000111802	11533.0	0.61103163	
Panobinostat	ENSG00000111816	11532.0	0.61097865	
Panobinostat	ENSG00000111817	11531.0	0.61092566	
Panobinostat	ENSG00000111832	11530.0	0.61087268	
Panobinostat	ENSG00000111834	11529.0	0.61081969	
Panobinostat	ENSG00000111843	11528.0	0.6107667	
Panobinostat	ENSG00000111796	11527.0	0.61071372	
Panobinostat	ENSG00000111845	11526.0	0.61066073	
Panobinostat	ENSG00000111846	11525.0	0.61060775	
Panobinostat	ENSG00000111859	11524.0	0.61055476	
Panobinostat	ENSG00000111860	11523.0	0.61050178	
Panobinostat	ENSG00000111863	11522.0	0.61044879	
Panobinostat	ENSG00000111875	11521.0	0.6103958	
Panobinostat	ENSG00000111799	11520.0	0.61034282	
Panobinostat	ENSG00000111790	11519.0	0.61028983	
Panobinostat	ENSG00000111700	11518.0	0.61023685	
Panobinostat	ENSG00000111726	11517.0	0.61018386	
Panobinostat	ENSG00000111701	11516.0	0.61013087	
Panobinostat	ENSG00000111707	11515.0	0.61007789	
Panobinostat	ENSG00000111711	11514.0	0.6100249	
Panobinostat	ENSG00000111713	11513.0	0.60997192	
Panobinostat	ENSG00000111716	11512.0	0.60991893	
Panobinostat	ENSG00000111725	11511.0	0.60986595	
Panobinostat	ENSG00000111727	11510.0	0.60981296	
Panobinostat	ENSG00000111786	11509.0	0.60975997	
Panobinostat	ENSG00000111728	11508.0	0.60970699	
Panobinostat	ENSG00000111729	11507.0	0.609654	
Panobinostat	ENSG00000111732	11506.0	0.60960102	
Panobinostat	ENSG00000111737	11505.0	0.60954803	
Panobinostat	ENSG00000111783	11504.0	0.60949505	
Panobinostat	ENSG00000111785	11503.0	0.60944206	
Panobinostat	ENSG00000110031	11502.0	0.60938907	
Panobinostat	ENSG00000110011	11501.0	0.60933609	
Panobinostat	ENSG00000112343	11500.0	0.6092831	
Panobinostat	ENSG00000108439	11499.0	0.60923012	
Panobinostat	ENSG00000108312	11498.0	0.60917713	
Panobinostat	ENSG00000108342	11497.0	0.60912415	
Panobinostat	ENSG00000108344	11496.0	0.60907116	
Panobinostat	ENSG00000108349	11495.0	0.60901817	
Panobinostat	ENSG00000108352	11494.0	0.60896519	
Panobinostat	ENSG00000108370	11493.0	0.6089122	
Panobinostat	ENSG00000108375	11492.0	0.60885922	
Panobinostat	ENSG00000108381	11491.0	0.60880623	
Panobinostat	ENSG00000108389	11490.0	0.60875325	
Panobinostat	ENSG00000108395	11489.0	0.60870026	
Panobinostat	ENSG00000108405	11488.0	0.60864727	
Panobinostat	ENSG00000108406	11487.0	0.60859429	
Panobinostat	ENSG00000108417	11486.0	0.6085413	
Panobinostat	ENSG00000108423	11485.0	0.60848832	
Panobinostat	ENSG00000108424	11484.0	0.60843533	
Panobinostat	ENSG00000108309	11483.0	0.60838235	
Panobinostat	ENSG00000108306	11482.0	0.60832936	
